Id,SalePrice
1603,125500.0
1604,275000.0
1605,252000.0
1606,162500.0
1607,143000.0
1608,250580.0
1609,207500.0
1610,192140.0
1611,132250.0
1612,167500.0
1613,149350.0
1614,143000.0
1615,75500.0
1616,91500.0
1617,106000.0
1618,133500.0
1619,119000.0
1620,124000.0
1621,81000.0
1622,165000.0
1623,312500.0
1624,215000.0
1625,129000.0
1626,175000.0
1627,193000.0
1628,248000.0
1629,175000.0
1630,538000.0
1631,215000.0
1632,270000.0
1633,180000.0
1634,177000.0
1635,165600.0
1636,143500.0
1637,192140.0
1638,190000.0
1639,185000.0
1640,219500.0
1641,180000.0
1642,219500.0
1643,213500.0
1644,227000.0
1645,190000.0
1646,155000.0
1647,170000.0
1648,138800.0
1649,148000.0
1650,123600.0
1651,135000.0
1652,94500.0
1653,106000.0
1654,146000.0
1655,140000.0
1656,146000.0
1657,146000.0
1658,146000.0
1659,140000.0
1660,149000.0
1661,501837.0
1662,335000.0
1663,555000.0
1664,555000.0
1665,320000.0
1666,312500.0
1667,410000.0
1668,337500.0
1669,277500.0
1670,337500.0
1671,203000.0
1672,386250.0
1673,309000.0
1674,248900.0
1675,194700.0
1676,196000.0
1677,198900.0
1678,556581.0
1679,395000.0
1680,319900.0
1681,264132.0
1682,312500.0
1683,202500.0
1684,170000.0
1685,174000.0
1686,159895.0
1687,170000.0
1688,188500.0
1689,188500.0
1690,184000.0
1691,184000.0
1692,248000.0
1693,185000.0
1694,173000.0
1695,170000.0
1696,311500.0
1697,173000.0
1698,315000.0
1699,350000.0
1700,236000.0
1701,240000.0
1702,249700.0
1703,249700.0
1704,306000.0
1705,232000.0
1706,555000.0
1707,250580.0
1708,198900.0
1709,325000.0
1710,147000.0
1711,281000.0
1712,209500.0
1713,205000.0
1714,227000.0
1715,216000.0
1716,147400.0
1717,148800.0
1718,152000.0
1719,224900.0
1720,295493.0
1721,148800.0
1722,158000.0
1723,158000.0
1724,207500.0
1725,215000.0
1726,185000.0
1727,181000.0
1728,192000.0
1729,158000.0
1730,145000.0
1731,125000.0
1732,147000.0
1733,149900.0
1734,134500.0
1735,143000.0
1736,147000.0
1737,350000.0
1738,248000.0
1739,315750.0
1740,176500.0
1741,185000.0
1742,168500.0
1743,183900.0
1744,324000.0
1745,289000.0
1746,315000.0
1747,190000.0
1748,250000.0
1749,147500.0
1750,167500.0
1751,222000.0
1752,100000.0
1753,167500.0
1754,190000.0
1755,157000.0
1756,123600.0
1757,127500.0
1758,165000.0
1759,124900.0
1760,177000.0
1761,167500.0
1762,172000.0
1763,197900.0
1764,115000.0
1765,215000.0
1766,218000.0
1767,237500.0
1768,148000.0
1769,174000.0
1770,130000.0
1771,135000.0
1772,127000.0
1773,161500.0
1774,110000.0
1775,118400.0
1776,103000.0
1777,129900.0
1778,128000.0
1779,109900.0
1780,185000.0
1781,135000.0
1782,110000.0
1783,135000.0
1784,84900.0
1785,120000.0
1786,217000.0
1787,164700.0
1788,39300.0
1789,94000.0
1790,82500.0
1791,200000.0
1792,127000.0
1793,133700.0
1794,135000.0
1795,128900.0
1796,139000.0
1797,109500.0
1798,124500.0
1799,109500.0
1800,112000.0
1801,115000.0
1802,181900.0
1803,171000.0
1804,144000.0
1805,124500.0
1806,117000.0
1807,87000.0
1808,109500.0
1809,135000.0
1810,192140.0
1811,107400.0
1812,93000.0
1813,117000.0
1814,107900.0
1815,39300.0
1816,112500.0
1817,197500.0
1818,137000.0
1819,122900.0
1820,81000.0
1821,102000.0
1822,181000.0
1823,34900.0
1824,149000.0
1825,138887.0
1826,88000.0
1827,113000.0
1828,139000.0
1829,120000.0
1830,155000.0
1831,171000.0
1832,118500.0
1833,146500.0
1834,135000.0
1835,155000.0
1836,104000.0
1837,115000.0
1838,152000.0
1839,64500.0
1840,179000.0
1841,147000.0
1842,84000.0
1843,132000.0
1844,130000.0
1845,140000.0
1846,137500.0
1847,165000.0
1848,61000.0
1849,117000.0
1850,128900.0
1851,188700.0
1852,129000.0
1853,146800.0
1854,202500.0
1855,130250.0
1856,221000.0
1857,172000.0
1858,142953.0
1859,145000.0
1860,153337.0
1861,145000.0
1862,159500.0
1863,159500.0
1864,159500.0
1865,285000.0
1866,313000.0
1867,270000.0
1868,312500.0
1869,207000.0
1870,147000.0
1871,250000.0
1872,176000.0
1873,221000.0
1874,148500.0
1875,184900.0
1876,175900.0
1877,187500.0
1878,203000.0
1879,133500.0
1880,149900.0
1881,203000.0
1882,255000.0
1883,196500.0
1884,237000.0
1885,270000.0
1886,324000.0
1887,206300.0
1888,280000.0
1889,156932.0
1890,139000.0
1891,145000.0
1892,112500.0
1893,132000.0
1894,118000.0
1895,127000.0
1896,112000.0
1897,160000.0
1898,66500.0
1899,137500.0
1900,200100.0
1901,167000.0
1902,98600.0
1903,159500.0
1904,129500.0
1905,180500.0
1906,127000.0
1907,211000.0
1908,124000.0
1909,86000.0
1910,124000.0
1911,179900.0
1912,274725.0
1913,200000.0
1914,34900.0
1915,392000.0
1916,58500.0
1917,250000.0
1918,133900.0
1919,149700.0
1920,167500.0
1921,556581.0
1922,325000.0
1923,243000.0
1924,311872.0
1925,195000.0
1926,395192.0
1927,169900.0
1928,148000.0
1929,138500.0
1930,131000.0
1931,134900.0
1932,105900.0
1933,192140.0
1934,167000.0
1935,187500.0
1936,193000.0
1937,177000.0
1938,112000.0
1939,270000.0
1940,213500.0
1941,169000.0
1942,168000.0
1943,180000.0
1944,309000.0
1945,326000.0
1946,185750.0
1947,319900.0
1948,185750.0
1949,289000.0
1950,206300.0
1951,262280.0
1952,311872.0
1953,176432.0
1954,205000.0
1955,103000.0
1956,239686.0
1957,185000.0
1958,337000.0
1959,110000.0
1960,110000.0
1961,115000.0
1962,89000.0
1963,89000.0
1964,112000.0
1965,151000.0
1966,154000.0
1967,319000.0
1968,369900.0
1969,315000.0
1970,466500.0
1971,325000.0
1972,350000.0
1973,275500.0
1974,317000.0
1975,556581.0
1976,271000.0
1977,403000.0
1978,395000.0
1979,319900.0
1980,194000.0
1981,314813.0
1982,229456.0
1983,213500.0
1984,154000.0
1985,187500.0
1986,208500.0
1987,171750.0
1988,181000.0
1989,165400.0
1990,222500.0
1991,230000.0
1992,194500.0
1993,165400.0
1994,268000.0
1995,173000.0
1996,250000.0
1997,437154.0
1998,440000.0
1999,269790.0
2000,290000.0
2001,280000.0
2002,240000.0
2003,232000.0
2004,248900.0
2005,270000.0
2006,212000.0
2007,230000.0
2008,250580.0
2009,181000.0
2010,180000.0
2011,149350.0
2012,176000.0
2013,173500.0
2014,175900.0
2015,202500.0
2016,181000.0
2017,213000.0
2018,147000.0
2019,134900.0
2020,109500.0
2021,127000.0
2022,190000.0
2023,166000.0
2024,200000.0
2025,437154.0
2026,181000.0
2027,81000.0
2028,146000.0
2029,168500.0
2030,277500.0
2031,277500.0
2032,277500.0
2033,277500.0
2034,179400.0
2035,155000.0
2036,254000.0
2037,254000.0
2038,333168.0
2039,189000.0
2040,475000.0
2041,235000.0
2042,221000.0
2043,182900.0
2044,167000.0
2045,311872.0
2046,124000.0
2047,175000.0
2048,130000.0
2049,124000.0
2050,174500.0
2051,97000.0
2052,137500.0
2053,140000.0
2054,84900.0
2055,218000.0
2056,106000.0
2057,133700.0
2058,190000.0
2059,148000.0
2060,127000.0
2061,237500.0
2062,137500.0
2063,108000.0
2064,128900.0
2065,129000.0
2066,180500.0
2067,135500.0
2068,142600.0
2069,78000.0
2070,107900.0
2071,135000.0
2072,160000.0
2073,133000.0
2074,241500.0
2075,169900.0
2076,129000.0
2077,147500.0
2078,134500.0
2079,105900.0
2080,113000.0
2081,114500.0
2082,115000.0
2083,128500.0
2084,110000.0
2085,139000.0
2086,87000.0
2087,109000.0
2088,98000.0
2089,112000.0
2090,136000.0
2091,107500.0
2092,141500.0
2093,175000.0
2094,133000.0
2095,133900.0
2096,88000.0
2097,93500.0
2098,153500.0
2099,58500.0
2100,100000.0
2101,163000.0
2102,178000.0
2103,107500.0
2104,87000.0
2105,135000.0
2106,72500.0
2107,159500.0
2108,113000.0
2109,115000.0
2110,126175.0
2111,174000.0
2112,139000.0
2113,119000.0
2114,66500.0
2115,139000.0
2116,102776.0
2117,152000.0
2118,115000.0
2119,103200.0
2120,84900.0
2121,130500.0
2122,143250.0
2123,90000.0
2124,205000.0
2125,192140.0
2126,200000.0
2127,138000.0
2128,139500.0
2129,82500.0
2130,188700.0
2131,155000.0
2132,110000.0
2133,126175.0
2134,120000.0
2135,109500.0
2136,58500.0
2137,108480.0
2138,149000.0
2139,158500.0
2140,126000.0
2141,151000.0
2142,148000.0
2143,153337.0
2144,131500.0
2145,126000.0
2146,163500.0
2147,190000.0
2148,109500.0
2149,144000.0
2150,311872.0
2151,140000.0
2152,153000.0
2153,143000.0
2154,129000.0
2155,120000.0
2156,200000.0
2157,311872.0
2158,205000.0
2159,254900.0
2160,171750.0
2161,281000.0
2162,285000.0
2163,285000.0
2164,295493.0
2165,158900.0
2166,147000.0
2167,184900.0
2168,204750.0
2169,173000.0
2170,237000.0
2171,159500.0
2172,109000.0
2173,117000.0
2174,234000.0
2175,313000.0
2176,297000.0
2177,268000.0
2178,212000.0
2179,143000.0
2180,188000.0
2181,194000.0
2182,240000.0
2183,174000.0
2184,109000.0
2185,130000.0
2186,142000.0
2187,175000.0
2188,130500.0
2189,151400.0
2190,82000.0
2191,82000.0
2192,90350.0
2193,91500.0
2194,93000.0
2195,110000.0
2196,139000.0
2197,87000.0
2198,174000.0
2199,133900.0
2200,112000.0
2201,139000.0
2202,161000.0
2203,180500.0
2204,140000.0
2205,117000.0
2206,139000.0
2207,245000.0
2208,222000.0
2209,211000.0
2210,124000.0
2211,119000.0
2212,135750.0
2213,86000.0
2214,152000.0
2215,91300.0
2216,161750.0
2217,60000.0
2218,40000.0
2219,34900.0
2220,66500.0
2221,392000.0
2222,280000.0
2223,311500.0
2224,237000.0
2225,145000.0
2226,215000.0
2227,246578.0
2228,235000.0
2229,227000.0
2230,192140.0
2231,250580.0
2232,189000.0
2233,171500.0
2234,274000.0
2235,204000.0
2236,257000.0
2237,306000.0
2238,206300.0
2239,84500.0
2240,140000.0
2241,168500.0
2242,155000.0
2243,127000.0
2244,91000.0
2245,92000.0
2246,158500.0
2247,91500.0
2248,125000.0
2249,130500.0
2250,129000.0
2251,108000.0
2252,237500.0
2253,156932.0
2254,156932.0
2255,192000.0
2256,188500.0
2257,191000.0
2258,185000.0
2259,175900.0
2260,157000.0
2261,180000.0
2262,180000.0
2263,309000.0
2264,386250.0
2265,190000.0
2266,277500.0
2267,305000.0
2268,415298.0
2269,143500.0
2270,206000.0
2271,311872.0
2272,190000.0
2273,140000.0
2274,165000.0
2275,142000.0
2276,157000.0
2277,175000.0
2278,117000.0
2279,130000.0
2280,108000.0
2281,194700.0
2282,181000.0
2283,118000.0
2284,112000.0
2285,133000.0
2286,130000.0
2287,378500.0
2288,249700.0
2289,440000.0
2290,325000.0
2291,290000.0
2292,402861.0
2293,555000.0
2294,466500.0
2295,385000.0
2296,395000.0
2297,325300.0
2298,320000.0
2299,268000.0
2300,340000.0
2301,281000.0
2302,232000.0
2303,230000.0
2304,287090.0
2305,196000.0
2306,196000.0
2307,194700.0
2308,209500.0
2309,266000.0
2310,213500.0
2311,187500.0
2312,130500.0
2313,169000.0
2314,172500.0
2315,163990.0
2316,187000.0
2317,181500.0
2318,173900.0
2319,179540.0
2320,202500.0
2321,261500.0
2322,159895.0
2323,194500.0
2324,184000.0
2325,240000.0
2326,170000.0
2327,234000.0
2328,222500.0
2329,181000.0
2330,176500.0
2331,305000.0
2332,475000.0
2333,348000.0
2334,268000.0
2335,267000.0
2336,290000.0
2337,196500.0
2338,372402.0
2339,232000.0
2340,395192.0
2341,190000.0
2342,265900.0
2343,213000.0
2344,263000.0
2345,252000.0
2346,212000.0
2347,172500.0
2348,212000.0
2349,197500.0
2350,266000.0
2351,236500.0
2352,230000.0
2353,200000.0
2354,152000.0
2355,133000.0
2356,176000.0
2357,187100.0
2358,187000.0
2359,134900.0
2360,125000.0
2361,145500.0
2362,311500.0
2363,139000.0
2364,154500.0
2365,229456.0
2366,170000.0
2367,212000.0
2368,210000.0
2369,209500.0
2370,168500.0
2371,177000.0
2372,145000.0
2373,299800.0
2374,299800.0
2375,270000.0
2376,262280.0
2377,287000.0
2378,113000.0
2379,129000.0
2380,151000.0
2381,164500.0
2382,202500.0
2383,213000.0
2384,236000.0
2385,143000.0
2386,128000.0
2387,143000.0
2388,107000.0
2389,132000.0
2390,143500.0
2391,135000.0
2392,110000.0
2393,175500.0
2394,128000.0
2395,239000.0
2396,147500.0
2397,237500.0
2398,134800.0
2399,39300.0
2400,39300.0
2401,130000.0
2402,156000.0
2403,124000.0
2404,149700.0
2405,168500.0
2406,126000.0
2407,134500.0
2408,154500.0
2409,137500.0
2410,237500.0
2411,114500.0
2412,143000.0
2413,157000.0
2414,138500.0
2415,110000.0
2416,130000.0
2417,156000.0
2418,130000.0
2419,159434.0
2420,122000.0
2421,139000.0
2422,141000.0
2423,115000.0
2424,139000.0
2425,200000.0
2426,125000.0
2427,128000.0
2428,133000.0
2429,135750.0
2430,132500.0
2431,114500.0
2432,156000.0
2433,135000.0
2434,157000.0
2435,143000.0
2436,106000.0
2437,115000.0
2438,119900.0
2439,119750.0
2440,120000.0
2441,100000.0
2442,80000.0
2443,113000.0
2444,128500.0
2445,95000.0
2446,141500.0
2447,252000.0
2448,136000.0
2449,134900.0
2450,179000.0
2451,122900.0
2452,159500.0
2453,107500.0
2454,141000.0
2455,88000.0
2456,152000.0
2457,103200.0
2458,66500.0
2459,100000.0
2460,146000.0
2461,116000.0
2462,138887.0
2463,130500.0
2464,140000.0
2465,100000.0
2466,113000.0
2467,202500.0
2468,95000.0
2469,73000.0
2470,239000.0
2471,222000.0
2472,189000.0
2473,128000.0
2474,113000.0
2475,171000.0
2476,103600.0
2477,134500.0
2478,168000.0
2479,120500.0
2480,131000.0
2481,133700.0
2482,134900.0
2483,134000.0
2484,125000.0
2485,125000.0
2486,155000.0
2487,250000.0
2488,149000.0
2489,148000.0
2490,132250.0
2491,90000.0
2492,154000.0
2493,109500.0
2494,162900.0
2495,80500.0
2496,239000.0
2497,139000.0
2498,119900.0
2499,79000.0
2500,145000.0
2501,157900.0
2502,143000.0
2503,109500.0
2504,214500.0
2505,239799.0
2506,248900.0
2507,372500.0
2508,248900.0
2509,221500.0
2510,209500.0
2511,191000.0
2512,225000.0
2513,230000.0
2514,236500.0
2515,158000.0
2516,140000.0
2517,133500.0
2518,158000.0
2519,237000.0
2520,200000.0
2521,190000.0
2522,231500.0
2523,129000.0
2524,124000.0
2525,149000.0
2526,129900.0
2527,131000.0
2528,117500.0
2529,129000.0
2530,120500.0
2531,205000.0
2532,226700.0
2533,187750.0
2534,270000.0
2535,315000.0
2536,205000.0
2537,189000.0
2538,172500.0
2539,194500.0
2540,176432.0
2541,183000.0
2542,197500.0
2543,133900.0
2544,129000.0
2545,127000.0
2546,155000.0
2547,137500.0
2548,145000.0
2549,192140.0
2550,160000.0
2551,140000.0
2552,116000.0
2553,84000.0
2554,143500.0
2555,64500.0
2556,120500.0
2557,120500.0
2558,200500.0
2559,165000.0
2560,139000.0
2561,155000.0
2562,138887.0
2563,161500.0
2564,164000.0
2565,109900.0
2566,165000.0
2567,120500.0
2568,214500.0
2569,173000.0
2570,124000.0
2571,141500.0
2572,229456.0
2573,311872.0
2574,345000.0
2575,120500.0
2576,135000.0
2577,197500.0
2578,110500.0
2579,97000.0
2580,128000.0
2581,108480.0
2582,137000.0
2583,394617.0
2584,142500.0
2585,148000.0
2586,184900.0
2587,208500.0
2588,82500.0
2589,151000.0
2590,235000.0
2591,240000.0
2592,220000.0
2593,270000.0
2594,179600.0
2595,189000.0
2596,284000.0
2597,179000.0
2598,268000.0
2599,314813.0
2600,115000.0
2601,164500.0
2602,94500.0
2603,92000.0
2604,80000.0
2605,79900.0
2606,135000.0
2607,181500.0
2608,205000.0
2609,192140.0
2610,112000.0
2611,165000.0
2612,155000.0
2613,124500.0
2614,123000.0
2615,157000.0
2616,134500.0
2617,149500.0
2618,194000.0
2619,335000.0
2620,185000.0
2621,187500.0
2622,187500.0
2623,255000.0
2624,230000.0
2625,372500.0
2626,173000.0
2627,189000.0
2628,345000.0
2629,745000.0
2630,342643.0
2631,485000.0
2632,345000.0
2633,319900.0
2634,315000.0
2635,147000.0
2636,155000.0
2637,206300.0
2638,268000.0
2639,176500.0
2640,145000.0
2641,112000.0
2642,215000.0
2643,79900.0
2644,122500.0
2645,106000.0
2646,94500.0
2647,80000.0
2648,127500.0
2649,165500.0
2650,133000.0
2651,146000.0
2652,485000.0
2653,147000.0
2654,240000.0
2655,394432.0
2656,333168.0
2657,415298.0
2658,228500.0
2659,309000.0
2660,305000.0
2661,314813.0
2662,374000.0
2663,271000.0
2664,264132.0
2665,325000.0
2666,264132.0
2667,163990.0
2668,155835.0
2669,186000.0
2670,290000.0
2671,155835.0
2672,179665.0
2673,184000.0
2674,184000.0
2675,167240.0
2676,189000.0
2677,211000.0
2678,268000.0
2679,248000.0
2680,250000.0
2681,475000.0
2682,337000.0
2683,325000.0
2684,290000.0
2685,287000.0
2686,295493.0
2687,318000.0
2688,230500.0
2689,212000.0
2690,465000.0
2691,181000.0
2692,152000.0
2693,195400.0
2694,158000.0
2695,171750.0
2696,171750.0
2697,207500.0
2698,201000.0
2699,201000.0
2700,185000.0
2701,116000.0
2702,115000.0
2703,145000.0
2704,149000.0
2705,126000.0
2706,147000.0
2707,79500.0
2708,158500.0
2709,106500.0
2710,128500.0
2711,320000.0
2712,325000.0
2713,183500.0
2714,147400.0
2715,177000.0
2716,191000.0
2717,188500.0
2718,209500.0
2719,174900.0
2720,174500.0
2721,128000.0
2722,172000.0
2723,132500.0
2724,117000.0
2725,128000.0
2726,144900.0
2727,153000.0
2728,175000.0
2729,172000.0
2730,140000.0
2731,120000.0
2732,113000.0
2733,182900.0
2734,140000.0
2735,135000.0
2736,136000.0
2737,126000.0
2738,124000.0
2739,145000.0
2740,156000.0
2741,143000.0
2742,154000.0
2743,164500.0
2744,139000.0
2745,156000.0
2746,137000.0
2747,154000.0
2748,109500.0
2749,130000.0
2750,139000.0
2751,137000.0
2752,274725.0
2753,167500.0
2754,217000.0
2755,109000.0
2756,135750.0
2757,72500.0
2758,84900.0
2759,148500.0
2760,192140.0
2761,160000.0
2762,143000.0
2763,237500.0
2764,167000.0
2765,244400.0
2766,127000.0
2767,92900.0
2768,115000.0
2769,135000.0
2770,155000.0
2771,119900.0
2772,134500.0
2773,172000.0
2774,139000.0
2775,139000.0
2776,173000.0
2777,169500.0
2778,116900.0
2779,160000.0
2780,107000.0
2781,119000.0
2782,90000.0
2783,119500.0
2784,135000.0
2785,172000.0
2786,92000.0
2787,100000.0
2788,115000.0
2789,167500.0
2790,106250.0
2791,89471.0
2792,60000.0
2793,161500.0
2794,115000.0
2795,103200.0
2796,76500.0
2797,272000.0
2798,112000.0
2799,106000.0
2800,84000.0
2801,112500.0
2802,127000.0
2803,136905.0
2804,134432.0
2805,90000.0
2806,118000.0
2807,155000.0
2808,153337.0
2809,134500.0
2810,132000.0
2811,162900.0
2812,147000.0
2813,122500.0
2814,122500.0
2815,78000.0
2816,280000.0
2817,116000.0
2818,137000.0
2819,175500.0
2820,100000.0
2821,109500.0
2822,167000.0
2823,200000.0
2824,180000.0
2825,134432.0
2826,147000.0
2827,139000.0
2828,200000.0
2829,145000.0
2830,213500.0
2831,189000.0
2832,217000.0
2833,319000.0
2834,213500.0
2835,212900.0
2836,194000.0
2837,173000.0
2838,171000.0
2839,175900.0
2840,184900.0
2841,192500.0
2842,221000.0
2843,165000.0
2844,149000.0
2845,117000.0
2846,192500.0
2847,211000.0
2848,179900.0
2849,192500.0
2850,250000.0
2851,274725.0
2852,231500.0
2853,269790.0
2854,136500.0
2855,187500.0
2856,225000.0
2857,186500.0
2858,210000.0
2859,192140.0
2860,132500.0
2861,107000.0
2862,180000.0
2863,132000.0
2864,260000.0
2865,140000.0
2866,130000.0
2867,113000.0
2868,67000.0
2869,107400.0
2870,167000.0
2871,93000.0
2872,58500.0
2873,84500.0
2874,144000.0
2875,103600.0
2876,200100.0
2877,188700.0
2878,189950.0
2879,143000.0
2880,102000.0
2881,161500.0
2882,165000.0
2883,179400.0
2884,176500.0
2885,180500.0
2886,145900.0
2887,80500.0
2888,131500.0
2889,76000.0
2890,112500.0
2891,118000.0
2892,34900.0
2893,93000.0
2894,34900.0
2895,394617.0
2896,235000.0
2897,205000.0
2898,124000.0
2899,236500.0
2900,155000.0
2901,135000.0
2902,204000.0
2903,290000.0
2904,385000.0
2905,107400.0
2906,187500.0
2907,115000.0
2908,130000.0
2909,143000.0
2910,86000.0
2911,94500.0
2912,147500.0
2913,80000.0
2914,81000.0
2915,91500.0
2916,88000.0
2917,157000.0
2918,108000.0
2919,200000.0
